open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
2777.39,2782.51,2765.0,2781.11,9977.64,27679448.0,40250.0,5436.37,15082548.0,0.0,-1.54,5436.37,4541.27,895.1,33.35,-5.27,2.87,228193.08,2827.95
2781.11,2785.45,2756.75,2762.91,8707.79,24157438.0,40437.0,3761.23,10435645.0,0.0,-2.51,3761.23,4946.56,-1185.33,28.66,-8.08,0.68,230967.31,2819.16
2762.92,2781.74,2758.45,2781.65,7687.97,21320056.0,38900.0,4225.47,11717893.0,0.0,-1.66,4225.47,3462.5,762.97,36.84,-8.7,-1.2,233740.48,2809.66
2781.65,2792.21,2774.63,2790.68,6049.42,16852556.0,30707.0,2905.43,8095738.0,0.0,-0.12,2905.43,3143.99,-238.56,43.45,-8.36,-2.63,236526.3,2799.9
2790.69,2790.92,2785.0,2789.04,4020.17,11210341.0,18926.0,1909.35,5324054.0,0.0,-0.87,1909.35,2110.82,-201.47,42.75,-8.13,-3.73,239314.81,2740.0
2789.03,2810.0,2786.83,2801.8,9249.28,25897362.0,34134.0,5313.54,14876210.0,0.0,-0.74,5313.54,3935.74,1377.79,48.04,-6.84,-4.35,242114.77,2741.02
2801.81,2804.21,2795.91,2796.15,5376.48,15055078.0,27145.0,2462.68,6895885.0,0.0,-1.48,2462.68,2913.8,-451.12,41.18,-6.2,-4.72,244914.92,2743.78
2796.15,2797.36,2777.64,2786.73,8638.19,24086536.0,35601.0,4442.97,12387816.0,0.0,-1.97,4442.97,4195.22,247.75,40.04,-6.38,-5.05,247703.3,2747.75
2786.72,2794.46,2785.55,2788.8,6361.77,17746470.0,25474.0,3790.65,10573672.0,0.0,-2.04,3790.65,2571.12,1219.53,33.36,-6.29,-5.3,250492.84,2752.73
2788.79,2794.38,2785.45,2793.4,5138.66,14336975.0,23227.0,2945.25,8217626.0,0.0,-1.85,2945.25,2193.41,751.84,36.0,-5.77,-5.39,253282.88,2758.46
2793.39,2796.6,2788.46,2793.32,5404.89,15089695.0,22103.0,2824.33,7884115.0,0.0,-1.58,2824.33,2580.56,243.76,48.28,-5.31,-5.38,256074.73,2764.64
2793.32,2794.8,2778.99,2785.15,7968.77,22179446.0,27685.0,4206.81,11706122.0,0.0,-2.0,4206.81,3761.96,444.86,54.11,-5.54,-5.41,258858.05,2770.99
2785.15,2790.0,2783.0,2787.09,4549.51,12679098.0,20735.0,2264.11,6309627.0,0.0,-1.62,2264.11,2285.4,-21.29,50.9,-5.5,-5.43,261644.94,2777.23
2787.09,2798.51,2786.0,2795.57,9164.93,25613656.0,26443.0,5875.02,16419009.0,0.0,-0.69,5875.02,3289.91,2585.12,58.69,-4.73,-5.29,264439.7,2783.13
